LAP_ID,FINISHING_TIME_AT_600,TRACK_VALID,BRAKE_AT_295,THROTTLE_AT_295,STEERING_AT_295,LEFT_DISTANCE_AT_295,RIGHT_DISTANCE_AT_295,BRAKE_AT_386,THROTTLE_AT_386,STEERING_AT_386,LEFT_DISTANCE_AT_386,RIGHT_DISTANCE_AT_386,BRAKE_AT_435,THROTTLE_AT_435,STEERING_AT_435,LEFT_DISTANCE_AT_435,RIGHT_DISTANCE_AT_435,BRAKE_AT_494,THROTTLE_AT_494,STEERING_AT_494,LEFT_DISTANCE_AT_494,RIGHT_DISTANCE_AT_494,BRAKE_AT_575,THROTTLE_AT_575,STEERING_AT_575,LEFT_DISTANCE_AT_575,RIGHT_DISTANCE_AT_575
1.5320324015856892e+19_5,9664.329274991354,invalid,0.735474705696106,0.0,0.01940857030781102,2.5667368068495735,13.26058858950974,0.19198303805222394,0.0,0.7859983496112212,11.935311416153503,4.8949814680780515,0.0,0.09289882088103488,0.4241265755976828,13.583185090081598,26.61977555588228,0.0,0.40089382348721786,-0.25413863318364827,6.506679553382921,19.14539004425055,0.0,0.8907610626278613,-0.11617753620396715,7.5580802033771075,3.0155563833025547
1.5320324015856892e+19_6,10134.54447009393,invalid,0.7994395564640024,0.0,0.014404680812520693,2.222413062651604,13.604871743155284,0.4128385243865825,0.0,0.8337022743328727,12.28058372352354,4.523931430944015,0.0,0.2737888990546625,0.3204544297033632,6.762292007821968,19.863991372593595,0.0,0.6532233967722009,-0.09694760459573012,1.5230531068784086,14.16235164848619,0.0,0.9623766181584718,-0.05452033405625928,4.986029148669797,5.588296535204642
1.5320324015856892e+19_7,10063.35124815496,invalid,0.834209757138991,0.0,0.004824470438061734,2.582171358045644,13.245144849921983,0.3794493896993413,0.0,0.8151557076435425,11.788865706037354,5.016364058430898,0.0,0.2148739039547824,0.23497246669091568,6.098434697285565,19.203724634198426,0.0,0.7854169158837587,-0.058794452142676645,0.9872590429243209,11.653950840455725,0.0,0.8863102566717745,-0.015805987231142914,9.190073934979804,1.382900478278991
1.5320324015856892e+19_8,9606.694289848889,invalid,0.7585685876012316,0.0,0.042663545500574496,2.130994435654491,13.696272637692813,0.3771338965638774,0.0,0.6068954570985363,13.779745819144486,3.094631570685916,0.0,0.295765608549118,0.29340577556077774,3.679578626221662,16.792020615744082,0.0,0.716109663799937,-0.30534595941365106,3.2895236558608527,9.351662481726693,0.0,0.8276035785675049,-0.11519337701512339,6.6780429327110875,3.89614122759194
1.5320324015856892e+19_9,9815.770258687322,invalid,0.7976863757547774,0.0,0.024239506848528006,2.4371057801169793,13.390204843084595,0.4836798273961412,0.0,0.33944213578260335,16.51382430861829,0.17832262733561582,0.0,0.16863254645569906,0.2076038122063857,1.4460903330044652,14.571955743107473,0.0,0.6264059340120947,-0.10066052483590379,4.716440226341085,7.924594455951083,0.0,0.7687069281358756,-0.015097721802809761,7.42227551440935,3.151409659730904
1.5352275477826824e+19_1,12501.037203931633,invalid,0.0,0.0,0.009692909979108865,4.077754271311299,11.749749207362553,0.0,0.0,0.050290957845550266,21.356153087775358,4.597835882093295,0.0,0.22495989533060037,0.4624802206009504,9.47153526345811,22.551590560813825,0.0,0.5897001624107361,-0.20017527169103005,4.8585867429932925,17.497731971146692,0.0,0.5565907844220851,0.2649302201543026,3.289858513237393,7.285244996097587
1.5352275477826824e+19_2,10359.29357329991,invalid,0.0,0.0,0.01594642444812353,7.689695217351778,8.138191324787156,0.002120399939954738,0.0,0.3236532387024729,22.741498120831277,7.482811999387395,0.0,0.2743429118632392,0.09226289305505764,3.3948548893322785,16.517544090934415,0.0,0.4466926157474518,0.010254409713076808,6.486625906869199,19.12435411739799,0.0,0.29952478773709573,-0.7654149612921348,11.855713505495853,1.2839515133997161
1.5363405665346476e+19_1,25324.87080887729,invalid,0.18902975629675906,0.0,0.022291214076882233,2.1308639614295988,13.69644064897236,0.29195989505791825,0.0,0.3355359281719287,12.96971001246052,3.8311472018691073,0.0,0.8541980292090746,-0.2617021990423585,8.500056568927759,21.569641474657583,0.0,0.0,0.6601663800137916,13.909272106802762,26.54539038226675,0.0,0.990814917957213,-0.07326246816908209,9.633863173592722,0.9391877163374869
1.5363405665346476e+19_2,10019.731446470136,invalid,1.0,0.0,0.02470478101831787,2.173016553716633,13.654295475339744,0.0,0.0,0.2441617879840261,13.74584982739822,3.13632575384644,0.0,0.1820381152281023,-0.10438067110631664,5.507275914556188,18.602616146390275,0.0,0.31714971417986293,-0.11182020804511007,4.111630421995912,16.750706467230177,0.0,1.0,0.04929590182345525,7.400842636233752,3.1727812471042762
1.537259335775675e+19_1,8954.36109816882,invalid,0.9571701084632087,0.0,0.0050769149039370945,2.8228345116727773,13.004527824312431,0.05147811359768109,0.0,0.5314261264317774,12.869253083456943,3.912610065126619,0.0,0.9137124431447806,-0.2639593213513995,1.4823539797066023,14.620061138705871,0.0,1.0,-0.13331811934178947,1.3116687071589324,11.329667120081565,0.0,1.0,-0.07233850063952785,8.938525886236603,1.6345833476709422
1.537259335775675e+19_2,9162.603597707463,valid,1.0,0.0,0.03992984746490386,1.961317165097776,13.86594508140831,0.11785462407746973,0.0,0.6543105711507525,13.915197946201452,2.8564668986298076,0.0,0.8617066717235922,-0.2970426203981327,0.8575006786152733,12.321910714232876,0.0,1.0,-0.12597152448485896,1.7849495027261597,10.855860311486703,0.0,1.0,-0.07648133986672448,8.077443759467064,2.4962175616161395
1.5398653514074272e+19_1,9222.32819125336,valid,1.0,0.0,0.0,1.9803056583178733,13.84697455742285,0.0,0.2575819557491649,0.3379620258310051,15.035936603038518,1.7403346451930701,0.0,0.7529412508010864,-0.03801329993723207,2.119087351516345,11.06104779964,0.0,0.7545424361011182,-0.2661866585933802,5.6026519445487715,7.038339883052895,0.0,1.0,-0.07464681281724914,6.613377168795101,3.96053725393902
1.5398653514074272e+19_2,9270.36476271694,invalid,1.0,0.0,0.0,2.7260688144080816,13.101280694192107,0.0,0.2736820773362172,0.2813830023893713,15.597194326979766,1.2743580475681282,0.0,0.9326754056811475,-0.08991368185071605,0.35688335065725246,12.822161458912923,0.0,0.9749842841375475,-0.031021798518135336,2.18285267706755,10.458324093861018,0.0,0.9973391295351784,-0.2863759695494221,10.193340769812282,0.3795478088611407
1.5398653514074272e+19_3,9034.352380659448,valid,1.0,0.0,0.0,3.3883259586828185,12.43910251795052,0.0,0.3435402556507125,0.5265933615185228,13.894912488233686,2.91175355095871,0.0,1.0,-0.006263231005870837,1.3661708972074835,11.813067881563207,0.0,1.0,-0.15898877668949185,2.6203364260422535,10.020540205283549,0.0,1.0,-0.09027612181916937,4.8815776413894945,5.692913559804385
1.5414252881543197e+19_1,9347.56596292075,invalid,0.22304966404625426,0.0,0.014724375257734823,3.794852213785942,12.03259195999196,0.1028610691428184,0.0,0.6211305158446048,15.794554219283054,0.9650525877352456,0.0,0.8743896254388279,-0.1604587069926035,0.9007096414834802,14.026606327410748,0.0,0.9745631814002992,-0.10240326159011305,1.4790897958116915,14.117693105099793,0.0,0.9551156033273113,-0.13411427351314775,6.064095178802385,4.510053481903217
1.5414252881543197e+19_2,9034.700470797246,invalid,0.2216983288526535,0.0,0.004939860724403331,3.6466710430052522,12.180789765354175,0.12702141902931222,0.0,0.9540518679650833,15.219452357046626,1.4608063920391916,0.0,0.8435920800522188,-0.1425912942824487,1.9038933343252424,15.022729886317167,0.0,1.0,-0.12076581756728205,0.07265956432859814,12.713768641599692,0.0,1.0,-0.0332977360406959,7.073085416356997,3.5008558624220836
1.5463020359902695e+19_1,10894.265676955321,invalid,0.09119807752112455,0.5300243023687428,0.18354359638444867,4.916233225435414,10.909861301285055,0.26561390262398077,0.0,0.5695944098778821,8.903010085879574,7.936086971995329,0.0,0.42753647893238683,-0.09964323204447195,10.931999272009985,23.969455757087577,0.0,0.5205900383888217,-0.16992316526755344,13.00614798656943,25.59437748529896,0.0,0.6433866987166279,-0.11104626190052283,0.8108368889842297,9.752142528623843
1.5463020359902695e+19_2,10330.209690019445,invalid,0.39106897045182837,0.0,0.0058630618915321365,3.6529102862091167,12.174458790207364,0.6829169852048518,0.0,0.5168206205062308,9.122432609641221,7.729790471857643,0.0,0.576511255978964,-0.3681884998319871,2.2214654888353556,15.34139606098127,0.0,0.8995103847216473,-0.17783121099801427,3.641040284460279,16.229359669248655,0.0,1.0,-0.08210231406772302,4.337572341062601,6.2315606643822985
1.5494862430870032e+19_1,9399.327511277737,valid,0.44652266221598813,0.0,0.0005810892210221273,1.8021127139650783,14.025152860557862,0.0,0.41449344438288205,0.4398260996986142,13.67865225989583,3.2107787381279933,0.0,0.6201255365871825,-0.13015536230318372,4.415245025447438,8.765693964885326,0.0,0.8249676482241296,-0.147807092449469,3.5369731436067426,9.103789992772237,0.0,0.8263370990753174,-0.07019110618262885,4.953527610589587,5.620787635031136
1.5494862430870032e+19_2,9395.570040245988,valid,0.8550242092417829,0.0,-0.013701725124288928,2.0830953356874793,13.744171500631138,0.0,0.6026645054488633,0.28500913491897273,16.681871873869582,0.13282749947132083,0.0,0.6459811400217887,-0.10647741873492894,3.8938634688475524,9.286890787992826,0.0,0.7898022223836685,-0.12100412589152523,1.5464767549831677,11.094334521849046,0.0,1.0,-0.04936724598346837,4.76895631753161,5.805391901208626
1.5568985411068623e+19_1,10805.816689045034,valid,0.000471095416155364,0.49921332563551857,0.0001445788222810956,11.801987836129125,3.995987192464714,0.0019875022172053613,0.596364460740979,0.00016790816880601266,23.487877111519328,8.8715657760183,0.002804028956232283,0.6486766104131502,0.0001804701246271219,11.990927034049545,24.86064056889433,0.003787193805264699,0.7116647089980093,0.00019559574490151868,31.884527400809446,44.56475127968667,0.005136962496309202,0.7981398951907818,0.00021636142697314815,9.26445578249184,19.54474609520609
1.5568985411068623e+19_2,9076.611350368625,valid,0.6630854886453863,0.0,0.01133790011430642,2.1737890134887157,13.65349610517112,0.03245997883408877,0.4463215214215419,0.27851906415935956,15.11758678225794,1.5912676697665857,0.0,1.0,-0.054255618265271845,0.34683399396138287,13.505856065889803,0.0,0.6010462627999045,-0.17906751708233537,1.669536197167706,10.953119012766077,0.0,0.8152372838952,-0.07484382818041736,1.898346135385425,12.41687533316824
1.5571904091527688e+18_1,10560.502034534305,invalid,0.3185931261765651,0.20902693384214754,0.5588358017383737,4.65726748756433,11.170860895138746,0.0,0.08564691358152121,0.8184308358706195,14.469179693381836,2.4449441434550505,0.0,0.433173783854744,0.2812075605811075,0.5816988418629363,13.663633273199052,0.0,0.7860264849977712,-0.10749546566991625,1.348680088014279,11.288097041247907,0.0,0.7796769336457449,-0.2000776084491145,8.946687057275726,1.627011406337502
1.5592571388976216e+19_1,14418.666006649786,valid,0.5093057698353082,0.0037206965133157466,0.0045734821999445195,5.979356775673774,9.84829590770757,0.0,0.21259613181154532,0.34197496920133597,14.603122650084474,2.2683852552690693,0.0,1.0,-0.01745676886483767,0.29652756152793497,13.47329490358452,0.0,0.6533630328633457,-0.15131256307250854,1.8763721692476174,10.7645732789487,0.0,0.6602722671705274,-0.10793273602119617,8.822838727052018,1.7508376753866681
1.5592571388976216e+19_2,9314.81487272766,valid,0.5232629601697927,0.0,0.0013717802795166446,1.3409710648519835,14.486224066845377,0.0,0.38484031534654284,0.15594877217500885,16.0175664280467,0.8250878435694131,0.0,0.9627044918183808,0.04205961698877716,0.4794085888833337,13.659043704447441,0.0,0.9874016969231214,-0.18188055901887976,1.719749046074559,10.921503270814487,0.0,0.6589705042962126,-0.10525605578664128,8.187983178108981,2.385867571870252
1.5592571388976216e+19_3,9276.842675058615,valid,0.46087214065993853,0.0,0.004855474860621432,1.7237795973749401,14.103461864840531,0.0,0.4180275873928744,0.09911672824360089,16.016383210105076,0.8957078871406161,0.0,0.9705230457958932,0.05506884104831973,0.5202914015009457,13.66619066956135,0.0,0.8488276611441139,-0.18191402591489952,1.7271206148534888,10.91400357592485,0.0,0.7828184945011861,-0.10569924806309695,8.186212046294685,2.3876464800410044
1.5592571388976216e+19_4,9312.789739906762,valid,0.47612041089448154,0.0,0.0046987644243881585,1.7299009110646102,14.097365012386241,0.0,0.4122645309872808,0.19113238149506578,15.935849926860048,0.8072143774310727,0.0,0.9290684450631175,0.03943333756470607,0.4650395839338331,13.643791723539996,0.0,0.8772725680689442,-0.183351416462604,1.7225416356890848,10.918743950400021,0.0,0.6588920761045749,-0.10717783739461738,8.201719971657592,2.3721426853857754
1.560326877718273e+19_1,9280.967716875919,valid,1.0,0.06451815597965282,0.034569595754180824,1.5195202142689823,14.307696034482042,0.0,0.37488759171690395,0.4048681611541803,13.949058121254689,2.8083294557948935,0.0,0.6951298380012925,-0.08291778890188486,1.0785345790828595,12.100061085088495,0.0,0.710755996839536,-0.1604185916694299,4.527830495095724,8.112956039479736,0.0,0.9320502811431076,-0.08044275835480776,8.539979708985737,2.033465968579649
1.560326877718273e+19_2,9245.894230480502,valid,1.0,0.0,0.03488881748396235,1.5411719420949548,14.286070183246226,0.0,0.18756021410379006,0.40411925789317654,14.632863415086886,2.10334050935419,0.0,0.7030601687228276,-0.11258512982720903,0.6292092200151563,12.55074789129602,0.0,0.6936906196422831,-0.16648419619007884,1.681712161789587,10.959108595743341,0.0,0.8034838384745732,-0.07872114569491583,7.247438881357965,3.326292729252968
1.560326877718273e+19_3,9213.697787593652,valid,1.0,0.0,0.021651841915323454,1.812219141298946,14.015037488716496,0.0,0.2732450675143812,0.2981972293814191,14.357553363879065,2.4378348290601646,0.0,0.6024414300918579,-0.09208350283546521,0.012593345418355335,13.190807777930832,0.0,0.7590294695961642,-0.1775015693074941,2.013041450930673,10.627915386093964,0.0,1.0,-0.08832539148902377,6.889477716726672,3.684563511274934
1.5620983834870112e+19_1,12430.425565882979,invalid,0.08522559524742035,0.1159923257791238,-0.24359402208965314,20.534080002776154,4.738070783148189,0.015293602016910898,0.3704959299011011,-0.7082945650789133,23.940584415273708,9.688266223740385,0.0,0.4455271310425981,-0.6471766119557657,6.090497247292596,7.104010208855884,0.0,0.7169294556846657,-0.48262112057656337,2.1184595104258155,10.522210071511974,0.0,0.6731606550305027,-0.2155402432868348,2.741246295751253,7.8387888163188455
1.562606324917492e+19_1,9691.886795192862,invalid,0.032719141925952544,0.35491909529346044,0.330216944583354,9.023859524868145,6.803471410850233,0.0432618185673455,0.0,0.4730429750077045,13.254650875609528,3.44715368806725,0.0,0.04869582639355805,0.23795080547201336,11.25510027773122,24.366717868797785,0.0,0.3229776694142594,0.15106719782350622,28.55869533183711,41.176096230952204,0.0,0.6995340979681036,0.031786312746742235,0.21345073029753842,10.152533689463292
1.562606324917492e+19_2,8554.650277091889,invalid,0.36540158258762934,0.30918050911650075,0.16670838038159103,2.561366103708295,13.267235037817175,0.25050508340476774,0.4463424915590311,-0.024697234934541346,24.17010641719511,9.208492463995515,-0.020586710325076547,0.8809147406415175,-0.2810861020958409,1.6876275362975928,14.600082383634922,0.0,0.9812415210303482,-0.08211593875653277,2.161630462462066,14.78334894586245,0.0,0.9984746398266212,-0.08026815785018088,2.9588060951942503,7.6023019793114495
1.562606324917492e+19_3,8834.977424564391,valid,0.6314542784020666,0.23520110120211635,0.10904781160361594,2.6313221957006925,13.195941576637875,0.22852112072262504,0.19781597346608237,0.41765812932417357,15.491181255516038,0.12787861921120441,0.0,0.43135078560764506,-0.0923044553733878,3.79144071559339,17.02830196772614,0.0,0.5979047079561473,-0.06941206248807548,31.688837607123777,44.28533237737615,0.0,0.8265634827057857,-0.03798352310315515,15.790426350991611,26.15486459967436
1.566946252872228e+19_1,9187.82202506843,valid,0.7321150149951152,0.0,0.0056904056426965235,2.63646407011357,13.190886503088183,0.0,0.22794593515555728,0.2875692976531282,16.758640540467947,0.08842976970386923,0.0,0.8455329619217171,-0.07280000244668143,0.5150968260032793,12.663993858498442,0.0,0.9922411508524607,-0.1564812660217285,2.271436171289949,10.369474286642934,0.0,1.0,-0.09240197184116172,7.539430412555887,3.0344734214826175
1.566946252872228e+19_2,8674.31489410769,valid,1.0,0.06556654256792041,0.011026325693256444,2.366153054674832,13.461161621302196,0.0,0.4383194370862098,0.6343008062758217,14.919227098781418,1.967000658941023,0.0,1.0,-0.0829921498545009,0.2769485761187077,12.898960284159632,0.0,1.0,-0.15606030687333095,2.3950280067520957,10.246261510059966,0.0,1.0,-0.04784792680946448,8.04627650953545,2.5271348530827584
1.566946252872228e+19_3,8851.447715378468,valid,0.8504067664853872,0.0,0.010639552007994886,2.257266278729299,13.570034214819573,0.0,0.2294941501064049,0.43568563285164075,16.856240881730102,0.09121000702284174,0.0,1.0,-0.12694552497888248,0.4800797381030398,12.698569130386264,0.0,0.7964966637058173,-0.023576563314079917,3.8934256534597513,8.747634964960175,0.0,1.0,-0.12774403298220782,6.013276457058112,4.561621749794675
1.568762119065983e+19_1,9790.471232675423,invalid,0.0,0.0,0.13511233134563888,7.104557158702624,8.721285585870957,0.0,0.0,0.44385338090474724,15.787559696440471,0.9895389845557176,0.0,0.06505536443794038,0.5019573736098264,12.140142322820093,25.189600266236145,0.0,0.4778933037729983,0.16679688153231778,16.502480457410194,29.125523602035585,0.0,0.8273544088152902,-0.09940077668697941,4.179442750677323,6.39371546538667
